CustomerID,Gender,Age,Region,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,JoinDate,LastActivityDate,Feedback
CUST2707,Female,20,NORTH,51,42725.12,2,1,Active,112839.72,0,15-01-2020,Aug 5 2023,Good
CUST2708,Male,27,South,55,29886.3,1,1,0,94129.1,0,15-01-2020,10-07-2023,Good
CUST2709,Male,21,North,1,84143.18,4,1,0,116748.49,No,March 3 2022,Aug 5 2023, poor
CUST2710,M,68,North,45,70536.28,3,0,Active,32623.25,No,March 3 2022,Aug 5 2023,Bad
CUST2711,Female,25,south ,4,71104.59,2,No,1,21271.21,0,15-02-2021,10-07-2023,Bad
CUST2712,F,48,East,13,48676.57,3,1,0,87220.76,0,March 3 2022,10-06-2023,Good
CUST2713,Male,49,North,43,17946.56,1,0,0,81260.37,No,15-01-2020,Aug 5 2023,Good
CUST2714,Male,24,East,29,157.82,3,1,Active,87220.76,No,15-02-2021,10-07-2023, poor
CUST2715,M,64,West,11,18870.29,2,0,1,96151.79,No,15-02-2021,Aug 5 2023,Good
CUST2716,Male,71,south ,51,83560.56,1,1,1,139501.67,0,March 3 2022,10-07-2023,Bad
CUST2717,F,66,East,53,73285.32,2,1,0,33187.46,0,15-02-2021,10-07-2023,Bad
CUST2718,M,25,West,16,2915.21,2,Yes,1,105932.56,0,15-01-2020,10-07-2023, poor
CUST2719,Male,70,south ,40,48639.8,2,No,0,105836.66,No,15-01-2020,10-07-2023,Average
CUST2720,Male,73,East,52,77683.24,1,No,Active,92786.03,No,15-02-2021,Aug 5 2023,Good
CUST2721,M,48,south ,1,39616.69,2,No,Inactive,129053,1,15-02-2021,Aug 5 2023,Good
CUST2722,F,67,South,28,66284.57,1,0,0,48320.29,No,March 3 2022,10-07-2023,Average
CUST2723,Female,76,south ,17,77196.03,4,1,0,87220.76,No,15-01-2020,10-07-2023,Average
CUST2724,Male,30,south ,7,27906.58,2,No,0,144853.54,0,15-01-2020,10-06-2023,Good
CUST2725,Female,39,south ,51,63748.63,2,0,Inactive,84046.49,No,15-01-2020,10-07-2023,Good
CUST2726,Female,54,south ,56,71423.31,2,Yes,Inactive,87220.76,0,March 3 2022,10-07-2023,Average
CUST2727,Male,42,East,22,36323.27,1,1,Inactive,57900.81,No,15-02-2021,Aug 5 2023,Good
CUST2728,Male,41,south ,43,15184.55,4,1,Active,146060.72,No,15-01-2020,10-06-2023, poor
CUST2729,Male,77,West,37,21312.08,3,1,0,87220.76,0,March 3 2022,10-06-2023,excellent 
CUST2730,F,76,south ,3,12213.19,2,No,0,145498.26,No,March 3 2022,Aug 5 2023, poor
CUST1000,M,22,south ,44,36304.59,4,No,1,54066.82,Yes,March 3 2022,10-06-2023,Average
CUST2732,F,67,south ,32,2898.08,2,0,Inactive,52329.22,0,15-01-2020,Aug 5 2023,Good
CUST2733,Male,60,south ,52,84928.42,4,1,Active,136304.11,0,15-01-2020,Aug 5 2023,excellent 
CUST2734,Male,47,South,30,83202.72,2,0,1,91207.57,0,March 3 2022,10-06-2023, poor
CUST2735,Male,43,South,41,17366.46,3,No,0,94987.89,0,15-02-2021,Aug 5 2023,Bad
CUST2736,Male,62,NORTH,8,67140.19,4,1,0,84676.9,No,15-01-2020,Aug 5 2023,excellent 
CUST2737,F,29,south ,41,23022.55,2,0,1,128785.76,0,March 3 2022,10-07-2023,Good
CUST2738,Male,37,North,15,92917.35,2,Yes,Inactive,72844.78,0,March 3 2022,10-06-2023, poor
CUST2739,F,19,South,43,65344.08,2,Yes,Inactive,125288.58,0,15-02-2021,Aug 5 2023,Good
CUST2740,F,72,NORTH,35,74427.78,2,No,0,112894,0,15-01-2020,Aug 5 2023,excellent 
CUST2741,Male,25,NORTH,13,13670.72,3,1,Active,88354.64,No,15-01-2020,10-06-2023, poor
CUST2742,Male,19,South,20,97332.1,2,No,Inactive,26309.4,No,15-02-2021,Aug 5 2023, poor
CUST2743,Female,22,South,46,77035.58,3,0,Active,148726.98,0,15-01-2020,10-07-2023, poor
CUST2744,M,77,West,55,48676.57,3,1,0,47101.13,No,15-02-2021,10-07-2023,Average
CUST2745,Female,64,south ,31,53602.99,3,0,0,129724.7,0,15-01-2020,Aug 5 2023,Bad
CUST2746,Female,24,North,42,44716.04,1,1,Active,87220.76,0,March 3 2022,Aug 5 2023,Average
CUST2747,Female,59,East,32,30374.94,2,0,1,81216.03,0,March 3 2022,Aug 5 2023,Good
CUST2748,F,70,East,7,70823,2,1,Active,87220.76,0,15-01-2020,10-06-2023,excellent 
CUST2749,F,27,NORTH,47,48676.57,1,No,Active,50507.61,No,15-02-2021,Aug 5 2023,Good
CUST2750,Female,38,South,11,40216.11,2,No,Inactive,91788.6,0,15-02-2021,Aug 5 2023,Average
CUST1000,M,50,NORTH,56,24967.89,3,0,1,87220.76,1,15-01-2020,Aug 5 2023,Bad
CUST2752,M,42,south ,34,50475.09,1,0,0,94950.08,0,15-02-2021,Aug 5 2023,Average
CUST1000,F,76,south ,33,48676.57,1,No,1,129729.32,0,15-01-2020,Aug 5 2023,Good
CUST2754,Male,32,South,40,52938.84,3,0,0,91147.13,No,15-02-2021,Aug 5 2023,excellent 
CUST2755,M,25,south ,10,45545.1,4,Yes,1,21238.03,Yes,15-01-2020,Aug 5 2023,Good
CUST2756,F,62,South,6,81803.62,3,1,1,87922.86,0,15-01-2020,10-07-2023,Good
CUST2757,M,65,south ,5,88127.85,2,1,1,61589.12,No,15-02-2021,10-07-2023,Bad
CUST2758,Male,79,South,42,77072.92,2,Yes,Inactive,107960.56,No,March 3 2022,Aug 5 2023, poor
CUST2759,F,73,North,17,99770.48,1,1,0,90533.26,0,15-02-2021,Aug 5 2023, poor
CUST2760,M,67,East,51,18635.46,1,0,1,94934.03,0,15-01-2020,10-07-2023, poor
CUST2761,Male,33,North,23,18148.99,3,0,Active,87220.76,No,15-01-2020,Aug 5 2023,Average
CUST2762,Male,54,south ,16,56778.46,2,1,Inactive,121864.02,1,15-01-2020,Aug 5 2023,Good
CUST2763,M,47,NORTH,41,35656.92,1,1,0,34580.4,No,15-01-2020,Aug 5 2023,excellent 
CUST2764,Male,26,NORTH,8,87154.94,2,1,Inactive,139417.25,No,15-01-2020,Aug 5 2023,Good
CUST2765,Male,54,West,54,48676.57,4,Yes,0,142561.71,0,15-01-2020,10-06-2023,Average
CUST2766,F,58,East,35,45729.74,4,1,Inactive,87220.76,No,March 3 2022,10-06-2023,Bad
CUST2767,F,19,North,40,99336.3,1,No,Active,128857.51,0,15-02-2021,Aug 5 2023,excellent 
CUST1000,Female,54,North,26,48676.57,3,Yes,Inactive,69307.28,No,15-02-2021,Aug 5 2023,excellent 
CUST2769,M,25,East,47,61085.51,2,No,0,123183.97,0,15-01-2020,Aug 5 2023,Bad
CUST2770,Male,77,south ,27,8589.78,3,1,0,60651.42,0,15-01-2020,Aug 5 2023,excellent 
CUST2771,M,69,south ,23,24471.83,3,1,0,129255.82,0,15-01-2020,10-07-2023,excellent 
CUST2772,Male,49,West,6,15347.22,2,No,0,28620.32,0,15-01-2020,Aug 5 2023, poor
CUST2773,M,73,south ,41,33647.6,2,1,1,52269.68,0,15-02-2021,10-07-2023,Bad
CUST2774,Male,18,south ,55,95687.59,2,1,0,83835.33,No,15-02-2021,Aug 5 2023,Good
CUST2775,Female,50,East,56,73618.7,2,No,Inactive,104044.39,0,15-01-2020,10-07-2023,Good
CUST2776,Male,46,South,47,26736.15,2,1,0,113683.23,No,15-02-2021,Aug 5 2023,Good
CUST2777,Male,74,West,56,72693.47,3,No,0,71437.07,0,15-02-2021,10-07-2023,Average
CUST2778,Male,69,south ,18,60427.8,2,0,Inactive,110616.62,No,March 3 2022,10-06-2023,excellent 
CUST2779,Male,76,North,25,48163.06,4,1,0,50627.76,No,15-01-2020,10-07-2023,Good
CUST2780,Male,66,south ,49,37117.2,2,1,0,44166.25,No,15-01-2020,10-07-2023,excellent 
CUST2781,M,53,East,8,77060.9,2,Yes,Inactive,20839.56,0,15-01-2020,Aug 5 2023,Good
CUST2782,Female,27,NORTH,28,62285.07,2,1,0,35286.12,0,March 3 2022,10-06-2023,excellent 
CUST2783,F,21,south ,38,3149.31,3,0,0,52266.44,0,15-01-2020,10-06-2023,Good
CUST2784,F,35,south ,29,26391.99,1,1,1,119214.05,No,15-01-2020,10-06-2023,Bad
CUST2785,F,61,South,39,48369.83,3,0,1,52667.18,No,March 3 2022,10-07-2023,Average
CUST2786,Male,46,south ,45,22808.15,2,1,0,29175.14,1,15-02-2021,10-07-2023, poor
CUST2787,Male,76,East,30,8661.18,3,1,0,76651.81,No,15-01-2020,Aug 5 2023,Bad
CUST2788,M,79,West,11,20980.88,2,1,Active,114185.93,0,15-01-2020,10-07-2023, poor
CUST2789,F,41,North,53,31814.82,2,0,0,54896.84,No,15-02-2021,10-07-2023,Average
CUST2790,M,42,East,52,31650.96,3,Yes,Inactive,116871.95,No,15-01-2020,Aug 5 2023,Bad
CUST2791,Male,49,West,15,21617.1,2,1,Active,143818.73,0,15-01-2020,Aug 5 2023,Good
CUST2792,M,27,south ,7,58417.62,1,Yes,0,114550.86,0,15-01-2020,10-06-2023,Bad
CUST2793,Male,56,North,44,40364.94,2,No,Inactive,41121.13,0,March 3 2022,10-06-2023,excellent 
CUST2794,M,66,south ,33,18001.65,1,1,0,80483.21,0,15-02-2021,10-07-2023,excellent 
CUST2795,F,64,South,54,8802.69,2,No,1,129269.03,1,March 3 2022,10-06-2023, poor
CUST2796,Male,28,south ,26,25214.9,1,Yes,1,59816.41,0,15-02-2021,10-06-2023,Average
CUST2797,Male,79,South,51,65728.88,2,1,Inactive,54583.7,0,15-01-2020,10-06-2023,Average
CUST2798,Male,25,East,53,5874.23,1,Yes,1,53990.43,No,March 3 2022,10-06-2023,Average
CUST1000,Female,33,North,15,72321.41,1,1,0,143619.16,0,15-01-2020,10-06-2023,excellent 
CUST2800,F,21,East,39,37401.25,4,1,1,70976.03,No,15-01-2020,10-06-2023,Good
CUST2801,Male,70,East,10,48676.57,3,1,0,29398.87,0,15-02-2021,Aug 5 2023,Bad
CUST2802,Male,51,East,23,65567.14,1,1,Inactive,24650.25,No,15-01-2020,10-07-2023, poor
CUST2803,F,74,south ,46,99150.46,2,No,0,89705.13,0,15-02-2021,10-07-2023,Good
CUST2804,F,34,West,22,35854.09,2,No,Inactive,82475.48,0,15-01-2020,Aug 5 2023,Average
CUST2805,Female,71,North,4,38718.66,1,1,0,39413.19,0,15-01-2020,Aug 5 2023,Good
CUST2806,Male,28,south ,29,67299.33,2,1,Active,69061.57,1,15-01-2020,Aug 5 2023,excellent 
CUST2807,Male,53,West,21,9629.68,2,Yes,Active,84163.36,0,15-02-2021,Aug 5 2023,Average
CUST2808,M,38,south ,29,2564.57,2,1,1,72931.1,1,15-01-2020,10-06-2023,excellent 
CUST2809,Female,79,south ,55,48676.57,1,No,0,110507.63,0,March 3 2022,10-06-2023,Bad
CUST2810,Male,48,West,55,69681.08,2,0,1,118959.24,0,March 3 2022,10-06-2023,Average
CUST2811,Male,26,south ,31,54899.4,2,0,Inactive,31826.68,No,15-01-2020,10-06-2023, poor
CUST2812,F,74,south ,12,19643.13,3,1,1,131644.41,0,March 3 2022,Aug 5 2023, poor
CUST2813,Female,64,West,28,97468.17,2,0,0,45211.58,No,March 3 2022,10-07-2023, poor
CUST2814,F,76,North,21,68473.98,2,1,0,139062.51,No,15-01-2020,Aug 5 2023,Average
CUST2815,Male,59,south ,55,81565.32,3,Yes,Inactive,71743.52,0,15-01-2020,Aug 5 2023, poor
CUST2816,Male,51,south ,33,33896.27,4,No,1,124131.09,0,15-02-2021,Aug 5 2023,Bad
CUST2817,F,25,NORTH,23,14906.21,1,Yes,Inactive,87220.76,No,March 3 2022,10-07-2023,Average
CUST2818,Female,48,south ,55,52567.93,2,No,1,87220.76,0,15-01-2020,10-07-2023, poor
CUST2819,Female,67,South,4,39640.16,2,1,Active,87220.76,No,15-01-2020,Aug 5 2023, poor
CUST2820,Female,24,south ,7,38156.35,3,Yes,Active,56045.64,0,15-01-2020,Aug 5 2023,Good
CUST2821,Male,57,West,28,37798.39,3,1,0,99032.91,Yes,15-01-2020,Aug 5 2023,Bad
CUST2822,F,60,south ,6,55568.96,1,1,0,121030.28,No,March 3 2022,Aug 5 2023,Good
CUST2823,F,76,West,3,22569.5,3,1,1,88875.63,No,15-01-2020,Aug 5 2023, poor
CUST2824,M,69,East,50,97523.59,4,Yes,1,24061.92,0,15-01-2020,10-07-2023,Good
CUST2825,F,66,West,21,50452.08,1,0,Inactive,101947.26,No,15-01-2020,Aug 5 2023,excellent 
CUST2826,Male,32,North,8,68869.81,4,Yes,Active,96863.12,0,15-01-2020,Aug 5 2023,Average
CUST2827,Male,31,south ,39,32143.66,2,No,Inactive,101939.86,No,15-02-2021,Aug 5 2023,Average
CUST2828,F,23,South,51,76720.66,2,1,Active,87220.76,0,15-01-2020,Aug 5 2023,Good
CUST2829,M,50,South,20,32727.2,1,No,1,104992.4,No,March 3 2022,Aug 5 2023,Average
CUST2830,M,29,NORTH,17,49426.51,2,1,0,49786.29,0,15-02-2021,10-07-2023,Bad
CUST2831,M,56,south ,43,93966.78,2,No,0,87220.76,1,15-01-2020,Aug 5 2023,excellent 
CUST2832,Male,43,East,42,38649.63,2,0,1,36505.71,Yes,March 3 2022,10-06-2023,Good
CUST2833,Female,35,south ,37,66216.74,4,1,0,136733.59,0,15-02-2021,Aug 5 2023,Average
CUST2834,Female,46,North,51,73390.16,4,No,0,87220.76,0,15-01-2020,Aug 5 2023,Average
CUST2835,Male,34,south ,37,81356.51,4,0,Inactive,83246.17,0,March 3 2022,Aug 5 2023,Bad
CUST2836,M,40,West,8,72803.29,3,No,1,147261.68,0,March 3 2022,Aug 5 2023,Bad
CUST2837,F,51,NORTH,31,45953.68,3,0,Active,106539.99,No,15-02-2021,Aug 5 2023,Good
CUST2838,M,21,North,24,40359.83,1,No,1,112450.95,0,15-01-2020,10-07-2023,excellent 
CUST2839,Male,26,East,32,48676.57,1,1,Inactive,104607.83,No,March 3 2022,Aug 5 2023,Good
CUST2840,F,44,south ,16,3414.6,3,1,0,36124.08,0,March 3 2022,Aug 5 2023,excellent 
,Female,62,West,14,5218.58,4,Yes,0,50363.38,No,15-02-2021,Aug 5 2023, poor
CUST2842,Male,79,south ,4,91977.98,1,1,0,52736,0,15-01-2020,10-07-2023,excellent 
CUST2843,Female,33,South,28,32469.35,4,Yes,0,87956.25,0,15-01-2020,10-06-2023,excellent 
CUST2844,Male,63,south ,4,48676.57,2,1,0,112527.3,No,15-01-2020,10-06-2023,Average
CUST2845,Male,23,East,12,98072.01,2,1,0,145379.02,0,15-01-2020,Aug 5 2023,Average
CUST2846,M,71,West,34,58790.63,1,No,Inactive,97524.52,0,15-02-2021,Aug 5 2023,Average
CUST2847,F,27,East,46,62908.6,4,No,Inactive,97990.85,0,March 3 2022,10-06-2023, poor
CUST2848,M,41,south ,7,94406.24,4,1,0,146851.41,1,15-02-2021,10-07-2023, poor
CUST2849,Female,20,East,57,79429.84,3,Yes,1,31107.76,0,March 3 2022,10-07-2023,excellent 
CUST2850,Male,61,East,50,12033.96,2,No,0,98580.75,0,15-02-2021,10-07-2023,excellent 
CUST2851,Female,71,East,25,80205.97,2,Yes,1,139626.57,0,15-01-2020,10-07-2023,excellent 
CUST2852,Female,79,North,15,116.45,2,Yes,1,34669.51,No,15-01-2020,10-06-2023, poor
CUST2853,F,39,West,36,48676.57,2,1,Active,87600.67,No,15-01-2020,Aug 5 2023,Good
CUST2854,Male,69,South,5,38357.14,3,1,1,91713.6,No,15-02-2021,Aug 5 2023, poor
CUST2855,M,47,West,11,56968.72,3,1,1,41592.6,No,15-01-2020,Aug 5 2023,Good
CUST2856,M,69,West,52,2404.38,1,1,Inactive,21641.25,0,15-01-2020,10-06-2023, poor
CUST2857,Female,33,North,3,7680.07,3,1,0,123705.65,No,March 3 2022,Aug 5 2023, poor
CUST2858,F,37,East,13,48676.57,4,No,0,88711.79,0,15-01-2020,Aug 5 2023,Bad
CUST2859,Male,22,south ,41,6639.87,4,No,Inactive,87220.76,0,15-02-2021,Aug 5 2023,Good
CUST2860,Female,48,South,6,6676.14,2,0,0,117680.95,0,March 3 2022,10-07-2023,Good
CUST2861,Male,50,south ,27,86537.07,1,0,Active,65942.07,0,15-02-2021,Aug 5 2023,Average
CUST2862,Male,69,East,11,48676.57,4,No,0,39567.08,0,15-02-2021,10-07-2023,Good
CUST2863,M,71,South,22,84691.53,2,No,Inactive,39043.58,No,15-01-2020,Aug 5 2023,excellent 
CUST2864,F,35,South,27,42734.3,3,0,0,44245.32,No,15-01-2020,10-06-2023,excellent 
CUST2865,Female,20,East,38,82572.64,2,Yes,0,105262.56,No,15-01-2020,Aug 5 2023, poor
CUST2866,F,27,North,26,43795.88,3,No,0,22137.09,No,15-01-2020,Aug 5 2023,Good
CUST2867,Male,58,south ,7,48676.57,4,0,0,29286.83,No,15-01-2020,10-07-2023,Good
CUST2868,Female,45,East,30,92526.76,1,1,0,146604.82,0,15-01-2020,10-06-2023,Average
CUST2869,Male,57,South,54,26687.96,2,0,Active,59904.99,No,15-02-2021,Aug 5 2023,Average
CUST2870,M,48,NORTH,52,38325.88,2,1,Active,67001.1,0,15-01-2020,10-07-2023,Bad
CUST2871,Male,40,south ,24,43600.42,3,Yes,0,127406.6,0,15-01-2020,Aug 5 2023, poor
CUST2872,F,32,south ,58,53368.71,2,1,1,29427.28,No,March 3 2022,10-07-2023, poor
CUST2873,Male,33,West,8,24869.46,1,0,Inactive,120305.58,No,15-01-2020,10-06-2023,Bad
CUST2874,Female,39,south ,9,16025.41,2,1,1,126156.05,0,March 3 2022,10-06-2023,Good
CUST2875,Female,48,South,46,18365.11,1,1,0,21020.99,0,March 3 2022,10-06-2023,Bad
CUST2876,M,30,South,8,23211.23,3,No,0,64624.65,0,15-01-2020,10-06-2023,Bad
CUST2877,Male,45,West,23,85879.02,2,No,0,28102.47,0,March 3 2022,Aug 5 2023,Good
CUST2878,Male,24,East,10,61540.22,2,1,Inactive,78382.54,0,March 3 2022,10-07-2023,Bad
CUST2879,Male,74,East,4,95491.08,1,Yes,Inactive,129919.08,0,15-01-2020,Aug 5 2023,Bad
CUST2880,F,40,East,16,48676.57,3,No,Inactive,79208.24,0,15-01-2020,Aug 5 2023,Good
CUST2881,Male,31,south ,29,10474.37,1,No,Active,87177.23,0,March 3 2022,10-07-2023,Bad
CUST2882,Female,47,West,58,44455.11,1,1,Inactive,56175.56,No,15-01-2020,10-07-2023,Good
CUST2883,F,20,south ,29,33702.85,2,1,0,110958.65,No,15-01-2020,10-06-2023,Bad
CUST2884,Male,54,North,40,74219.59,1,1,0,27229.38,0,March 3 2022,Aug 5 2023,excellent 
CUST2885,M,39,West,15,46964.46,2,1,Inactive,22605.79,0,15-02-2021,10-07-2023,Bad
CUST2886,F,74,south ,16,82654.94,2,1,0,114950.7,Yes,March 3 2022,10-06-2023,excellent 
CUST2887,Male,25,East,33,24654.57,4,No,0,20291.44,No,March 3 2022,Aug 5 2023,Bad
CUST2888,Female,22,NORTH,57,48676.57,1,0,0,90659.2,No,15-02-2021,10-06-2023,Bad
CUST2889,Male,57,south ,28,46631.96,2,1,Inactive,135164.31,0,March 3 2022,10-06-2023, poor
CUST2890,M,52,south ,13,27838.53,1,0,Inactive,120980.48,0,15-01-2020,10-07-2023,Bad
CUST2891,Male,55,NORTH,43,35471.3,4,0,0,102303.23,1,March 3 2022,10-06-2023,Good
CUST2892,Male,44,south ,57,58186.65,2,1,0,91266.98,0,March 3 2022,10-06-2023,Good
CUST2893,Male,59,North,55,7712.18,4,No,Inactive,81953.88,No,15-02-2021,Aug 5 2023,Average
CUST2894,Female,77,NORTH,50,64714.07,3,0,Inactive,119521.86,0,March 3 2022,Aug 5 2023,Bad
CUST2895,Male,41,West,41,88133.57,1,No,Active,48627.66,0,15-01-2020,Aug 5 2023,Good
CUST2896,Male,18,NORTH,2,89966.45,1,1,1,33924.74,0,March 3 2022,10-06-2023, poor
CUST2897,Female,73,NORTH,20,29339.45,2,1,0,30429.67,1,15-01-2020,10-07-2023,Bad
CUST2898,M,32,West,38,33472.29,3,No,Inactive,77623.03,No,15-01-2020,Aug 5 2023,Good
CUST2899,Male,24,North,11,83209.24,3,Yes,1,139186.17,1,15-02-2021,Aug 5 2023,Average
CUST2900,Male,64,south ,43,95876.78,4,1,0,132398.03,0,March 3 2022,Aug 5 2023,Good
CUST2901,Male,24,south ,48,11595.83,1,1,0,81513.16,0,15-02-2021,10-06-2023,Average
CUST2902,Female,21,south ,29,92141.33,2,1,0,123782.71,No,15-01-2020,10-06-2023,excellent 
CUST2903,M,52,south ,50,3347.51,3,0,0,61341.91,0,March 3 2022,Aug 5 2023,Average
CUST2904,F,40,West,7,10333.49,2,1,1,87220.76,0,March 3 2022,Aug 5 2023,Average
CUST2905,F,34,south ,11,479.29,4,0,1,107341.27,No,15-01-2020,10-07-2023,Good
CUST2906,Female,31,East,48,8475.32,3,No,0,87015.53,No,15-01-2020,10-07-2023,Good
CUST2907,M,36,West,45,39918.14,2,No,1,121949.63,Yes,15-01-2020,Aug 5 2023,Bad
CUST2908,Female,23,West,3,48676.57,4,Yes,Inactive,26050.63,No,15-01-2020,Aug 5 2023,Good
CUST2909,F,75,NORTH,34,83363.24,2,1,Inactive,59882.25,0,March 3 2022,Aug 5 2023, poor
CUST2910,Male,59,south ,24,4842.07,4,1,Inactive,123032.14,0,15-01-2020,Aug 5 2023,Good
CUST2911,Male,60,NORTH,37,76856.85,1,1,Inactive,146331.74,0,15-01-2020,Aug 5 2023,Good
CUST2912,M,59,south ,2,66102.82,1,1,0,47377.52,No,15-01-2020,Aug 5 2023,Bad
CUST2913,F,53,North,8,48460.06,4,0,0,87220.76,0,15-01-2020,10-06-2023,Bad
CUST2914,Female,60,East,4,22418.44,1,No,0,89881.03,0,15-01-2020,Aug 5 2023,excellent 
CUST2915,Female,67,East,48,74711,4,0,0,136594,1,March 3 2022,10-07-2023,Good
CUST2916,Male,38,East,13,99175.99,2,1,0,36474.63,No,15-01-2020,10-07-2023,Bad
CUST2917,Male,64,North,57,79481.21,2,No,1,107775.62,No,15-01-2020,Aug 5 2023, poor
CUST2918,M,24,East,26,88624.32,1,Yes,Inactive,46949.13,1,15-02-2021,10-06-2023,Average
CUST2919,Male,66,south ,8,93660.12,3,1,Inactive,132843.6,1,March 3 2022,10-06-2023,Good
CUST2920,Male,70,south ,18,48676.57,3,1,Inactive,89226.36,Yes,15-01-2020,10-06-2023,Average
CUST2921,Male,48,West,13,53622.12,4,1,0,134866.17,0,15-02-2021,10-07-2023,Good
CUST2922,Male,51,South,25,48676.57,2,1,1,88909.88,1,15-01-2020,Aug 5 2023,excellent 
CUST2923,Female,41,North,7,43648.73,3,1,0,72885.21,0,15-02-2021,10-07-2023,excellent 
CUST2924,Male,66,South,34,61485.52,2,1,Inactive,87220.76,No,15-01-2020,Aug 5 2023,Average
CUST2925,Male,40,NORTH,33,23849.21,2,1,1,117637.36,No,15-02-2021,Aug 5 2023,excellent 
CUST2926,F,52,North,11,82040.19,2,1,Inactive,89312.66,No,15-01-2020,10-06-2023,Bad
CUST2927,M,44,West,44,10650.66,2,1,1,63407.59,No,March 3 2022,10-06-2023, poor
CUST2928,Male,26,south ,41,43108.84,1,0,Active,27292.75,0,March 3 2022,Aug 5 2023,excellent 
CUST2929,Female,60,North,27,38143.9,2,0,0,90594.86,No,15-01-2020,10-07-2023,Bad
CUST2930,Male,42,south ,44,42943.5,4,Yes,Active,90730.3,0,March 3 2022,10-06-2023,Good
CUST2931,Female,19,North,11,45204.06,4,No,0,69952.4,1,March 3 2022,Aug 5 2023,Good
,Female,38,West,1,48676.57,2,0,Inactive,87220.76,0,15-01-2020,Aug 5 2023,Average
CUST2933,Male,66,South,27,31644.68,4,1,0,122918.69,No,15-01-2020,10-07-2023,excellent 
CUST2934,Male,57,South,29,49757.36,1,1,0,53610.65,1,15-02-2021,Aug 5 2023,Good
CUST2935,Male,41,South,58,35620.97,3,1,1,138867.76,No,15-01-2020,10-07-2023,Good
CUST2936,Male,62,NORTH,58,36488.85,2,1,Inactive,40610.27,No,15-02-2021,Aug 5 2023,Bad
CUST2937,M,23,East,10,82664.06,2,0,0,23640.13,0,15-01-2020,Aug 5 2023,Good
CUST2938,Male,73,South,26,83185.94,1,Yes,Active,23151.86,0,15-01-2020,Aug 5 2023,Good
CUST2939,Male,28,East,48,56295.99,2,No,1,41193.28,0,15-01-2020,Aug 5 2023, poor
CUST2940,Female,36,south ,8,51984.22,4,1,Active,74298.08,0,March 3 2022,10-07-2023,Average
CUST2941,F,72,West,35,81877.4,4,1,0,37476.11,0,15-02-2021,Aug 5 2023,Good
CUST2942,F,49,south ,41,94510.89,2,1,0,87220.76,1,March 3 2022,10-06-2023,Bad
CUST2943,Male,62,south ,59,75715.76,2,0,1,112659.92,0,15-02-2021,Aug 5 2023,Average
CUST2944,Male,45,West,45,7755.11,2,1,Inactive,122024.64,0,15-01-2020,10-07-2023,excellent 
CUST2945,Male,25,NORTH,34,62393.3,2,No,Inactive,66664.13,0,March 3 2022,Aug 5 2023,Good
CUST2946,M,27,NORTH,30,77712.31,2,Yes,Inactive,88584.78,0,15-01-2020,10-06-2023,Good
CUST2947,Male,64,south ,27,3462.42,2,1,Inactive,98531.15,0,15-01-2020,10-06-2023,Good
CUST2948,Male,32,East,57,24081.87,2,1,0,149191.58,0,15-01-2020,Aug 5 2023,Bad
CUST2949,M,54,West,10,617.07,1,No,Active,139416.08,No,15-01-2020,10-07-2023, poor
CUST2950,Male,79,NORTH,56,69103.63,2,1,0,76157.47,No,15-01-2020,Aug 5 2023,Bad
CUST2951,M,48,NORTH,1,24896.85,2,Yes,0,87220.76,1,15-01-2020,Aug 5 2023,Good
CUST2952,Female,57,South,30,,3,1,1,52315.79,0,15-01-2020,Aug 5 2023,Good
CUST2953,Female,28,West,48,2349.72,3,0,0,77642.17,No,15-01-2020,Aug 5 2023,Bad
CUST2954,Male,69,south ,57,27566.95,2,0,Active,29762.6,0,March 3 2022,10-07-2023,excellent 
CUST2955,Female,63,South,9,26420.53,1,0,0,139385.7,0,15-01-2020,Aug 5 2023,Bad
CUST2956,Male,20,South,14,15720.85,1,0,0,71983.13,1,15-02-2021,10-06-2023,Bad
CUST2957,Female,50,West,2,91791.09,2,1,1,114010.15,0,15-01-2020,10-06-2023,Good
CUST2958,M,46,NORTH,21,3654.13,1,1,0,82866.24,0,15-02-2021,Aug 5 2023,Average
CUST2959,Female,35,south ,41,89572.97,2,No,1,26198.74,0,15-01-2020,10-07-2023,Average
CUST2960,M,79,West,59,63366.02,2,Yes,Active,134112.59,No,15-02-2021,10-06-2023,Average
CUST2961,Female,32,North,3,23582.99,2,0,0,136498.97,0,15-01-2020,10-06-2023,Bad
CUST2962,Male,22,North,14,48764.97,2,1,0,23330.11,1,15-02-2021,Aug 5 2023,Bad
CUST2963,Male,45,South,4,10074.27,3,0,Active,71240.12,0,15-02-2021,10-07-2023,excellent 
CUST2964,Male,24,south ,2,52935.07,1,No,Active,132796.69,No,15-01-2020,10-06-2023,excellent 
CUST2965,Female,50,South,40,92401.12,3,0,Inactive,141809.8,No,15-01-2020,10-06-2023, poor
CUST2966,Male,56,North,3,71360.35,4,No,Inactive,81976.02,0,March 3 2022,10-07-2023,Good
CUST2967,Male,32,south ,51,95954.7,3,1,1,52712.99,0,15-01-2020,Aug 5 2023,Good
CUST2968,Male,57,South,9,40374.56,2,0,1,104379.64,0,March 3 2022,10-06-2023,Bad
CUST2969,Male,79,south ,10,4248.27,2,0,0,85224.73,0,March 3 2022,10-06-2023,Average
